Image,Path,Label
ISIC_0014908,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014908.jpg,0
ISIC_0014911,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014911.jpg,0
ISIC_0014913,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014913.jpg,0
ISIC_0014915,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014915.jpg,0
ISIC_0014919,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014919.jpg,0
ISIC_0014920,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014920.jpg,0
ISIC_0014922,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014922.jpg,0
ISIC_0014923,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014923.jpg,0
ISIC_0014925,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014925.jpg,0
ISIC_0014926,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014926.jpg,0
ISIC_0014929,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014929.jpg,0
ISIC_0014930,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014930.jpg,0
ISIC_0014933,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014933.jpg,0
ISIC_0014951,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014951.jpg,0
ISIC_0014975,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014975.jpg,0
ISIC_0014983,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014983.jpg,0
ISIC_0014987,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014987.jpg,0
ISIC_0015005,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015005.jpg,0
ISIC_0015006,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015006.jpg,0
ISIC_0015032,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015032.jpg,0
ISIC_0015038,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015038.jpg,0
ISIC_0015044,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015044.jpg,0
ISIC_0015045,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015045.jpg,0
ISIC_0015079,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015079.jpg,0
ISIC_0015082,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015082.jpg,0
ISIC_0015108,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015108.jpg,0
ISIC_0015109,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015109.jpg,0
ISIC_0015110,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015110.jpg,0
ISIC_0015112,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015112.jpg,0
ISIC_0015113,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015113.jpg,0
ISIC_0015153,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015153.jpg,0
ISIC_0015158,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015158.jpg,0
ISIC_0015166,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015166.jpg,0
ISIC_0015168,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015168.jpg,0
ISIC_0015170,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015170.jpg,0
ISIC_0015181,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015181.jpg,0
ISIC_0015182,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015182.jpg,0
ISIC_0015189,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015189.jpg,0
ISIC_0015190,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015190.jpg,0
ISIC_0015200,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015200.jpg,0
ISIC_0015204,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015204.jpg,0
ISIC_0015219,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015219.jpg,0
ISIC_0015220,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015220.jpg,0
ISIC_0015233,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015233.jpg,0
ISIC_0015260,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015260.jpg,0
ISIC_0015284,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015284.jpg,0
ISIC_0015295,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0015295.jpg,0
